_id,description,image,name,location,price,star,owner,numberofrooms,available,slug
5ff6d6e6b8175a3564138ded,"Nằm trên Đường Bờ biển Trần Phú, The Costa Residence chào đón du khách với 2 hồ bơi ngoài trời, trong đó có 1 hồ bơi vô cực, trung tâm thể dục và các phòng nghỉ được bài trí sang trọng với cửa sổ lớn....",https://cf.bstatic.com/xdata/images/hotel/square200/278584293.jpg?k=9c05ce7b7ae9db495c1a91d9fa7d77674a0b52f3433c3a2823985f7c35fb5b8b&o=,The Costa Nha Trang Residences,Nha Trang,"854,091",2,kalesi8x,100,27,322
5ff6d6e6b8175a3564138dee,"Queen Ann Nha Trang Hotel cung cấp chỗ nghỉ tại thành phố Nha Trang, cách Trung tâm thuyền buồm Việt Nam 800 m. Khách sạn này có Wi-Fi miễn phí trong toàn khuôn viên và hồ bơi ngoài trời. ",https://cf.bstatic.com/xdata/images/hotel/square200/271089318.jpg?k=77e81c1ccc5b40a7ba4f74b241acf1dde29c93ff11dcf6a30fc0642cf3210e3f&o=,Queen Ann Nha Trang Hotel,Khánh Hòa ,"665,965",5,sgodbald8y,100,26,323
5ff6d6e6b8175a3564138def,"Tọa lạc tại thành phố Nha Trang, cách Bãi biển Nha Trang 100 m, Imperial Nha Trang có nhà hàng, chỗ đỗ xe riêng miễn phí, hồ bơi ngoài trời và trung tâm thể dục. ",https://cf.bstatic.com/xdata/images/hotel/square200/277879380.jpg?k=d19e9742e2e3cee05844579de49268e217ef2de65748c8e11c179feabec87331&o=,Imperial Nha Trang,Nha Trang,"536,929",2,nroofe8z,100,62,324
5ff6d6e6b8175a3564138df0,"Tọa lạc ở vị trí trung tâm trên Đường Trần Phú, Sheraton Nha Trang có 6 lựa chọn ăn uống, hồ bơi vô cực ngoài trời trên tầng 6 và trường dạy nấu ăn đầu tiên của Việt Nam. ",https://cf.bstatic.com/xdata/images/hotel/square200/253748228.jpg?k=faf02d98c69709606a3f345c3dc9e80909f39daf6ac7de48666123251fcf1351&o=,Sheraton Nha Trang,Khánh Hòa ,"397,980",5,gpharrow90,100,23,325
5ff6d6e6b8175a3564138df1,"Tọa lạc tại thành phố Nha Trang, cách Bãi đá Hòn Chồng 1,6 km, Muong Thanh Luxury Khanh Hoa cung cấp chỗ nghỉ với nhà hàng, chỗ đỗ xe riêng miễn phí, trung tâm thể dục và quán bar. ",https://cf.bstatic.com/xdata/images/hotel/square200/183188000.jpg?k=5841b14e45023845e16b4b029e0a9d0b2b5ddfeabf69edcb52de01e806648e9d&o=,Muong Thanh Luxury Khanh Hoa,Nha Trang,"459,146",4,mhumber91,100,83,326
5ff6d6e6b8175a3564138df2,"Maple Hotel &amp; Apartment cung cấp các phòng kiểu dáng đẹp ở thành phố Nha Trang, cách Quảng trường 2&#47;4 và Tháp Trầm Hương khoảng 2 phút đi bộ. ",https://cf.bstatic.com/xdata/images/hotel/square200/190045506.jpg?k=3011d1fd144e9eaac779eab5061bc84a038dbfd93e8b03eebc9d4ee365f1750d&o=,Maple Hotel &amp; Apartment,Khánh Hòa ,"713,290",4,kcecchi92,100,47,327
5ff6d6e6b8175a3564138df3,"Thành viên mới nhất trong gia đình InterContinental ở Việt Nam là InterContinental Nha Trang, tọa lạc trên Đường Trần Phú nổi tiếng của thành phố Nha Trang. ",https://cf.bstatic.com/xdata/images/hotel/square200/28038759.jpg?k=e713c05e5020e92f1ae294d7d95760d86b20629da29578cefc6770ca1660976e&o=,InterContinental Nha Trang,Nha Trang,"538,597",1,jcripin93,100,59,328
5ff6d6e6b8175a3564138df4,"Muong Thanh Nha Trang Centre Hotel chiếm vị trí trung tâm ở thành phố Nha Trang, cách Bãi biển Nha Trang chỉ 200 m. Khách sạn có hồ bơi ngoài trời và trung tâm thể dục hiện đại. ",https://cf.bstatic.com/xdata/images/hotel/square200/40510723.jpg?k=7c44ca8624b5270d9f865324aef8ebb5d1345f8bf468d5f0a455d55736b63153&o=,Muong Thanh Luxury Nha Trang Hotel,Khánh Hòa ,"726,091",3,rseneschal94,100,48,329
5ff6d6e6b8175a3564138df5,"Tọa lạc tại thành phố Nha Trang, cách Bãi biển Nha Trang chưa đầy 1 km, Alpha Bird Nha Trang Managed By RHM GROUP cung cấp chỗ nghỉ với nhà hàng, chỗ đỗ xe riêng miễn phí, hồ bơi ngoài trời và quầy...",https://cf.bstatic.com/xdata/images/hotel/square200/278536254.jpg?k=7fd8c82099d119a392564e921b1593179f204f3cb827e7b04480c731174a2f90&o=,Alpha Bird Nha Trang Managed By RHM GROUP,Nha Trang,"876,974",1,bprudence95,100,71,330
5ff6d6e6b8175a3564138df6,"Nằm trên một vịnh hẻo lánh, Amiana Resort Nha Trang có khu vực bãi biển riêng và tầm nhìn ra cảnh biển Nha Trang. ",https://cf.bstatic.com/xdata/images/hotel/square200/173068692.jpg?k=3156c54f2b8da5ca43eddcc88ff3271f097de58bff042a8b0aaa5f3ea7bca626&o=,Amiana Resort and Villas Nha Trang,Khánh Hòa ,"741,101",1,chynard96,100,58,331
5ff6d6e6b8175a3564138df7,"Boton Blue Hotel &amp; Spa là chỗ nghỉ bên bờ biển ở thành phố Nha Trang và có hồ bơi ngoài trời, nhà hàng, phòng tập thể dục cũng như xe đưa đón miễn phí đến trung tâm thành phố. ",https://cf.bstatic.com/xdata/images/hotel/square200/144068893.jpg?k=c3cd65f81d48a6b63e56e970d8d43024512f965289ab70c0c03fa62651e9da33&o=,Boton Blue Hotel &amp; Spa,Nha Trang,"639,993",1,mraund97,100,55,332
5ff6d6e6b8175a3564138df8,"Tọa lạc trên đảo Hòn Tre đẹp như tranh vẽ, Vinpearl Discovery 1 Nha Trang cung cấp chỗ nghỉ theo phong cách thời Victoria sang trọng và có khu vực bãi biển riêng với các tiện nghi thể thao dưới nước. ",https://cf.bstatic.com/xdata/images/hotel/square200/64588923.jpg?k=2e9daf210b6eb2072aa3da7a83c979c53b253477b54c3719332e4bd7adc0750d&o=,Vinpearl Discovery 1 Nha Trang,Khánh Hòa ,"552,859",5,gbolin98,100,38,333
5ff6d6e6b8175a3564138df9,Mia Resort Nha Trang 5 sao này cung cấp các buổi tập yoga miễn phí trên bãi biển vào Chủ Nhật và dịch vụ xe điện đưa đón xung quanh chỗ nghỉ. ,https://cf.bstatic.com/xdata/images/hotel/square200/173538974.jpg?k=46c49d4fef879e6b40f8ecf69dce8e69267e3b43006d2d715e0c1c33b6b8ed67&o=,Mia Resort Nha Trang,Nha Trang,"574,397",2,dgauch99,100,76,334
5ff6d6e6b8175a3564138dfa,"Nằm cách Bãi biển Nha Trang 100 m, Star Beach Panorama có chỗ nghỉ, nhà hàng, hồ bơi ngoài trời, trung tâm thể dục và quầy bar. Chỗ nghỉ này cung cấp WiFi miễn phí và chỗ đỗ xe riêng trong khuôn viên....",https://cf.bstatic.com/xdata/images/hotel/square200/256686021.jpg?k=d79ba0dd80ddf983e15797a8e81a3c1b6fbeb23f69283761b591754f77e0df37&o=,Star Beach Panorama,Khánh Hòa ,"450,313",4,wingledew9a,100,81,335
5ff6d6e6b8175a3564138dfb,"Tọa lạc tại thành phố Nha Trang, Vinpearl Discovery 2 Nha Trang cung cấp chỗ nghỉ bên bờ biển, cách Dinh Bảo Đại 50 m, và có nhiều tiện nghi như hồ bơi ngoài trời, khu vườn và quầy bar. ",https://cf.bstatic.com/xdata/images/hotel/square200/169950904.jpg?k=5154f6026fbb49c239bba6574905564870249344ec9a499a9e10fe7a046643e7&o=,Vinpearl Discovery 2 Nha Trang,Nha Trang,"627,476",5,fsouthworth9b,100,21,336
5ff6d6e6b8175a3564138dfc,"Nằm ở thành phố Nha Trang, cách Bãi đá Hòn Chồng 200 m, Mega Light Hotel Managed By VNServices cung cấp chỗ nghỉ bên bờ biển cùng nhiều tiện nghi như nhà hàng, hồ bơi ngoài trời và sảnh khách chung. ",https://cf.bstatic.com/xdata/images/hotel/square200/278024839.jpg?k=b5c09bc3688284861a7edaf4a7487d3a8aca9bcca2514e1a31329a8018602332&o=,Mega Light Hotel Managed By RHM GROUP,Khánh Hòa ,"465,518",4,cduthy9c,100,93,337
5ff6d6e6b8175a3564138dfd,"Nằm cách Bãi biển Nha Trang 2,1 km, Venity Villa Nha Trang có hồ bơi ngoài trời, quán bar cùng chỗ nghỉ lắp máy điều hòa đi kèm sân trong và WiFi miễn phí. ",https://cf.bstatic.com/xdata/images/hotel/square200/175869803.jpg?k=12504166ac28988003b5b18b989200880952614890e732760fd56e3afd213d8a&o=,Venity Villa Nha Trang,Nha Trang,"801,312",4,gblackwell9d,100,70,338
5ff6d6e6b8175a3564138dfe,"Tọa lạc tại thành phố Nha Trang, cách Bãi biển Nha Trang 400 m và Trung tâm Thuyền buồm Việt Nam 400 m, Rubies Nha Trang Apartment cung cấp chỗ nghỉ với WiFi miễn phí, máy điều hòa, nhà hàng và sòng...",https://cf.bstatic.com/xdata/images/hotel/square200/234953550.jpg?k=83b5b9708a0cb03f6a61cb1abd29bdb60514da9eb3e70d80e69e7642572b4c39&o=,Rubies Nha Trang Apartment,Khánh Hòa ,"563,363",2,bsirette9e,100,21,339
5ff6d6e6b8175a3564138dff,"Đứng sừng sững trên con phố chính của thành phố Nha Trang, Hotel Novotel Nha Trang cung cấp các phòng nghỉ hiện đại với tầm nhìn bao quát ra cảnh biển. ",https://cf.bstatic.com/xdata/images/hotel/square200/252001306.jpg?k=b2922b6aa158ef3f11c4ced1d5bd76ae0ea313a35d1873bf87e254ac82a78b47&o=,Hotel Novotel Nha Trang,Nha Trang,"629,298",1,severiss9f,100,91,340
5ff6d6e6b8175a3564138e00,"Tọa lạc tại thành phố Nha Trang, BOSS Hotel managed by NEST Group có nhà hàng, hồ bơi ngoài trời, trung tâm thể dục và quầy bar. Khách sạn này còn có phòng gia đình và sân hiên. ",https://cf.bstatic.com/xdata/images/hotel/square200/262796652.jpg?k=5ecb35df162612c3cfb00d5e922524ef5bb96f9dae3d09dbf54d41b259cdd9fc&o=,BOSS Hotel managed by NEST Group,Khánh Hòa ,"610,726",4,rwisher9g,100,64,341
5ff6d6e6b8175a3564138e01,"Tọa lạc tại thành phố Nha Trang, cách Bãi biển Nha Trang 600 m, DTX Hotel Nha Trang cung cấp chỗ nghỉ với nhà hàng, chỗ đỗ xe riêng miễn phí, hồ bơi ngoài trời và trung tâm thể dục. ",https://cf.bstatic.com/xdata/images/hotel/square200/195744739.jpg?k=b1b02ff02b9e39b76d0bb575d7d04086d5c7c3259906541e941faf8ba8635225&o=,DTX Hotel Nha Trang,Nha Trang,"467,066",2,qbalaizot9h,100,26,342
5ff6d6e6b8175a3564138e02,"Tọa lạc tại thành phố Nha Trang, cách Bãi biển Nha Trang 500 m, Le More Hotel cung cấp chỗ nghỉ với nhà hàng, chỗ đỗ xe riêng miễn phí, trung tâm thể dục và quán bar. ",https://cf.bstatic.com/xdata/images/hotel/square200/274117176.jpg?k=07bf1fe60e989500da05a78e6572d7ede302ef1f786ea032a85f6128f090ae34&o=,Le More Hotel,Khánh Hòa ,"655,466",1,mbrogden9i,100,47,343
5ff6d6e6b8175a3564138e03,"Đặc trưng với phong cách thuộc địa, Sunrise Nha Trang Beach Hotel &amp; Spa có khu vực bãi biển riêng với ghế tắm nắng trên bờ biển Nha Trang. ",https://cf.bstatic.com/xdata/images/hotel/square200/239864350.jpg?k=883d55ecdcb0caa91b56c796dd884ad057c0a1b657175d277300bd971b898458&o=,Sunrise Nha Trang Beach Hotel &amp; Spa,Nha Trang,"768,481",4,aferrettino9j,100,90,344
5ff6d6e6b8175a3564138e04,"Cách Bãi biển Nha Trang khoảng 1,9 km, The Trang Villa có tầm nhìn ra hồ, chỗ nghỉ, hồ bơi ngoài trời, phòng khách chung và vườn. Được xây vào năm 2019, chỗ nghỉ này còn có máy điều hòa và sân trong....",https://cf.bstatic.com/xdata/images/hotel/square200/236014977.jpg?k=606ce558ecd36e9cca7289fbbc3086d36328e49a8870264facb992b27c710c7e&o=,The Trang Luxury Villa Nha Trang,Khánh Hòa ,"766,242",3,vcabane9k,100,43,345
5ff6d6e6b8175a3564138e05,"Nằm cách Bãi biển Nha Trang 200 m, Holi Panorama Nha Trang có chỗ nghỉ, nhà hàng, hồ bơi ngoài trời, trung tâm thể dục và quán bar. Chỗ nghỉ này cung cấp WiFi miễn phí. ",https://cf.bstatic.com/xdata/images/hotel/square200/235507147.jpg?k=3f7ed06f5d42b96bab0f82f12a386d555ffec901136a13c3d28080a1e18642fe&o=,Holi Panorama Nha Trang,Nha Trang,"442,759",3,fselcraig9l,100,75,346
5ff6d6e6b8175a3564138e06,"Nằm trên Đường Bờ biển Trần Phú, The Costa Residence chào đón du khách với 2 hồ bơi ngoài trời, trong đó có 1 hồ bơi vô cực, trung tâm thể dục và các phòng nghỉ được bài trí sang trọng với cửa sổ lớn....",https://cf.bstatic.com/xdata/images/hotel/square200/278584293.jpg?k=9c05ce7b7ae9db495c1a91d9fa7d77674a0b52f3433c3a2823985f7c35fb5b8b&o=,The Costa Nha Trang Residences,Khánh Hòa ,"750,118",5,bohederscoll9m,100,27,347
5ff6d6e6b8175a3564138e07,"Queen Ann Nha Trang Hotel cung cấp chỗ nghỉ tại thành phố Nha Trang, cách Trung tâm thuyền buồm Việt Nam 800 m. Khách sạn này có Wi-Fi miễn phí trong toàn khuôn viên và hồ bơi ngoài trời. ",https://cf.bstatic.com/xdata/images/hotel/square200/271089318.jpg?k=77e81c1ccc5b40a7ba4f74b241acf1dde29c93ff11dcf6a30fc0642cf3210e3f&o=,Queen Ann Nha Trang Hotel,Nha Trang,"784,755",3,yledwidge9n,100,81,348
5ff6d6e6b8175a3564138e08,"Tọa lạc tại thành phố Nha Trang, cách Bãi biển Nha Trang 100 m, Imperial Nha Trang có nhà hàng, chỗ đỗ xe riêng miễn phí, hồ bơi ngoài trời và trung tâm thể dục. ",https://cf.bstatic.com/xdata/images/hotel/square200/277879380.jpg?k=d19e9742e2e3cee05844579de49268e217ef2de65748c8e11c179feabec87331&o=,Imperial Nha Trang,Khánh Hòa ,"643,357",4,gtrimbey9o,100,88,349
5ff6d6e6b8175a3564138e09,"Tọa lạc ở vị trí trung tâm trên Đường Trần Phú, Sheraton Nha Trang có 6 lựa chọn ăn uống, hồ bơi vô cực ngoài trời trên tầng 6 và trường dạy nấu ăn đầu tiên của Việt Nam. ",https://cf.bstatic.com/xdata/images/hotel/square200/253748228.jpg?k=faf02d98c69709606a3f345c3dc9e80909f39daf6ac7de48666123251fcf1351&o=,Sheraton Nha Trang,Nha Trang,"503,113",3,mdomenichini9p,100,64,350
5ff6d6e6b8175a3564138e0a,"Tọa lạc tại thành phố Nha Trang, cách Bãi đá Hòn Chồng 1,6 km, Muong Thanh Luxury Khanh Hoa cung cấp chỗ nghỉ với nhà hàng, chỗ đỗ xe riêng miễn phí, trung tâm thể dục và quán bar. ",https://cf.bstatic.com/xdata/images/hotel/square200/183188000.jpg?k=5841b14e45023845e16b4b029e0a9d0b2b5ddfeabf69edcb52de01e806648e9d&o=,Muong Thanh Luxury Khanh Hoa,Khánh Hòa ,"602,497",1,kgerrey9q,100,43,351
5ff6d6e6b8175a3564138e0b,"Maple Hotel &amp; Apartment cung cấp các phòng kiểu dáng đẹp ở thành phố Nha Trang, cách Quảng trường 2&#47;4 và Tháp Trầm Hương khoảng 2 phút đi bộ. ",https://cf.bstatic.com/xdata/images/hotel/square200/190045506.jpg?k=3011d1fd144e9eaac779eab5061bc84a038dbfd93e8b03eebc9d4ee365f1750d&o=,Maple Hotel &amp; Apartment,Nha Trang,"552,813",3,teake9r,100,78,352
5ff6d6e6b8175a3564138e0c,"Thành viên mới nhất trong gia đình InterContinental ở Việt Nam là InterContinental Nha Trang, tọa lạc trên Đường Trần Phú nổi tiếng của thành phố Nha Trang. ",https://cf.bstatic.com/xdata/images/hotel/square200/28038759.jpg?k=e713c05e5020e92f1ae294d7d95760d86b20629da29578cefc6770ca1660976e&o=,InterContinental Nha Trang,Khánh Hòa ,"550,713",3,obish9s,100,69,353
5ff6d6e6b8175a3564138e0d,"Muong Thanh Nha Trang Centre Hotel chiếm vị trí trung tâm ở thành phố Nha Trang, cách Bãi biển Nha Trang chỉ 200 m. Khách sạn có hồ bơi ngoài trời và trung tâm thể dục hiện đại. ",https://cf.bstatic.com/xdata/images/hotel/square200/40510723.jpg?k=7c44ca8624b5270d9f865324aef8ebb5d1345f8bf468d5f0a455d55736b63153&o=,Muong Thanh Luxury Nha Trang Hotel,Nha Trang,"706,132",1,londrus9t,100,89,354
5ff6d6e6b8175a3564138e0e,"Tọa lạc tại thành phố Nha Trang, cách Bãi biển Nha Trang chưa đầy 1 km, Alpha Bird Nha Trang Managed By RHM GROUP cung cấp chỗ nghỉ với nhà hàng, chỗ đỗ xe riêng miễn phí, hồ bơi ngoài trời và quầy...",https://cf.bstatic.com/xdata/images/hotel/square200/278536254.jpg?k=7fd8c82099d119a392564e921b1593179f204f3cb827e7b04480c731174a2f90&o=,Alpha Bird Nha Trang Managed By RHM GROUP,Khánh Hòa ,"670,942",4,hbasketter9u,100,85,355
5ff6d6e6b8175a3564138e0f,"Nằm trên một vịnh hẻo lánh, Amiana Resort Nha Trang có khu vực bãi biển riêng và tầm nhìn ra cảnh biển Nha Trang. ",https://cf.bstatic.com/xdata/images/hotel/square200/173068692.jpg?k=3156c54f2b8da5ca43eddcc88ff3271f097de58bff042a8b0aaa5f3ea7bca626&o=,Amiana Resort and Villas Nha Trang,Nha Trang,"331,155",3,emacpharlain9v,100,72,356
5ff6d6e6b8175a3564138e10,"Boton Blue Hotel &amp; Spa là chỗ nghỉ bên bờ biển ở thành phố Nha Trang và có hồ bơi ngoài trời, nhà hàng, phòng tập thể dục cũng như xe đưa đón miễn phí đến trung tâm thành phố. ",https://cf.bstatic.com/xdata/images/hotel/square200/144068893.jpg?k=c3cd65f81d48a6b63e56e970d8d43024512f965289ab70c0c03fa62651e9da33&o=,Boton Blue Hotel &amp; Spa,Khánh Hòa ,"847,943",1,drisebrow9w,100,75,357
5ff6d6e6b8175a3564138e11,"Tọa lạc trên đảo Hòn Tre đẹp như tranh vẽ, Vinpearl Discovery 1 Nha Trang cung cấp chỗ nghỉ theo phong cách thời Victoria sang trọng và có khu vực bãi biển riêng với các tiện nghi thể thao dưới nước. ",https://cf.bstatic.com/xdata/images/hotel/square200/64588923.jpg?k=2e9daf210b6eb2072aa3da7a83c979c53b253477b54c3719332e4bd7adc0750d&o=,Vinpearl Discovery 1 Nha Trang,Nha Trang,"372,056",4,pkeveren9x,100,62,358
5ff6d6e6b8175a3564138e12,Mia Resort Nha Trang 5 sao này cung cấp các buổi tập yoga miễn phí trên bãi biển vào Chủ Nhật và dịch vụ xe điện đưa đón xung quanh chỗ nghỉ. ,https://cf.bstatic.com/xdata/images/hotel/square200/173538974.jpg?k=46c49d4fef879e6b40f8ecf69dce8e69267e3b43006d2d715e0c1c33b6b8ed67&o=,Mia Resort Nha Trang,Khánh Hòa ,"568,815",2,qbeynon9y,100,49,359
5ff6d6e6b8175a3564138e13,"Nằm cách Bãi biển Nha Trang 100 m, Star Beach Panorama có chỗ nghỉ, nhà hàng, hồ bơi ngoài trời, trung tâm thể dục và quầy bar. Chỗ nghỉ này cung cấp WiFi miễn phí và chỗ đỗ xe riêng trong khuôn viên....",https://cf.bstatic.com/xdata/images/hotel/square200/256686021.jpg?k=d79ba0dd80ddf983e15797a8e81a3c1b6fbeb23f69283761b591754f77e0df37&o=,Star Beach Panorama,Nha Trang,"431,209",4,amacshirrie9z,100,95,360
5ff6d6e6b8175a3564138e14,"Tọa lạc tại thành phố Nha Trang, Vinpearl Discovery 2 Nha Trang cung cấp chỗ nghỉ bên bờ biển, cách Dinh Bảo Đại 50 m, và có nhiều tiện nghi như hồ bơi ngoài trời, khu vườn và quầy bar. ",https://cf.bstatic.com/xdata/images/hotel/square200/169950904.jpg?k=5154f6026fbb49c239bba6574905564870249344ec9a499a9e10fe7a046643e7&o=,Vinpearl Discovery 2 Nha Trang,Khánh Hòa ,"781,430",5,nsignoreta0,100,93,361
5ff6d6e6b8175a3564138e15,"Nằm ở thành phố Nha Trang, cách Bãi đá Hòn Chồng 200 m, Mega Light Hotel Managed By VNServices cung cấp chỗ nghỉ bên bờ biển cùng nhiều tiện nghi như nhà hàng, hồ bơi ngoài trời và sảnh khách chung. ",https://cf.bstatic.com/xdata/images/hotel/square200/278024839.jpg?k=b5c09bc3688284861a7edaf4a7487d3a8aca9bcca2514e1a31329a8018602332&o=,Mega Light Hotel Managed By RHM GROUP,Nha Trang,"348,346",5,cmcmylora1,100,67,362
5ff6d6e6b8175a3564138e16,"Nằm cách Bãi biển Nha Trang 2,1 km, Venity Villa Nha Trang có hồ bơi ngoài trời, quán bar cùng chỗ nghỉ lắp máy điều hòa đi kèm sân trong và WiFi miễn phí. ",https://cf.bstatic.com/xdata/images/hotel/square200/175869803.jpg?k=12504166ac28988003b5b18b989200880952614890e732760fd56e3afd213d8a&o=,Venity Villa Nha Trang,Khánh Hòa ,"669,854",5,lwigelswortha2,100,22,363
5ff6d6e6b8175a3564138e17,"Tọa lạc tại thành phố Nha Trang, cách Bãi biển Nha Trang 400 m và Trung tâm Thuyền buồm Việt Nam 400 m, Rubies Nha Trang Apartment cung cấp chỗ nghỉ với WiFi miễn phí, máy điều hòa, nhà hàng và sòng...",https://cf.bstatic.com/xdata/images/hotel/square200/234953550.jpg?k=83b5b9708a0cb03f6a61cb1abd29bdb60514da9eb3e70d80e69e7642572b4c39&o=,Rubies Nha Trang Apartment,Nha Trang,"727,867",5,solenicheva3,100,70,364
5ff6d6e6b8175a3564138e18,"Đứng sừng sững trên con phố chính của thành phố Nha Trang, Hotel Novotel Nha Trang cung cấp các phòng nghỉ hiện đại với tầm nhìn bao quát ra cảnh biển. ",https://cf.bstatic.com/xdata/images/hotel/square200/252001306.jpg?k=b2922b6aa158ef3f11c4ced1d5bd76ae0ea313a35d1873bf87e254ac82a78b47&o=,Hotel Novotel Nha Trang,Khánh Hòa ,"531,677",4,wsparksa4,100,48,365
5ff6d6e6b8175a3564138e19,"Tọa lạc tại thành phố Nha Trang, BOSS Hotel managed by NEST Group có nhà hàng, hồ bơi ngoài trời, trung tâm thể dục và quầy bar. Khách sạn này còn có phòng gia đình và sân hiên. ",https://cf.bstatic.com/xdata/images/hotel/square200/262796652.jpg?k=5ecb35df162612c3cfb00d5e922524ef5bb96f9dae3d09dbf54d41b259cdd9fc&o=,BOSS Hotel managed by NEST Group,Nha Trang,"578,898",5,atyea5,100,65,366
5ff6d6e6b8175a3564138e1a,"Tọa lạc tại thành phố Nha Trang, cách Bãi biển Nha Trang 600 m, DTX Hotel Nha Trang cung cấp chỗ nghỉ với nhà hàng, chỗ đỗ xe riêng miễn phí, hồ bơi ngoài trời và trung tâm thể dục. ",https://cf.bstatic.com/xdata/images/hotel/square200/195744739.jpg?k=b1b02ff02b9e39b76d0bb575d7d04086d5c7c3259906541e941faf8ba8635225&o=,DTX Hotel Nha Trang,Khánh Hòa ,"747,923",4,rjossuma6,100,79,367
5ff6d6e6b8175a3564138e1b,"Tọa lạc tại thành phố Nha Trang, cách Bãi biển Nha Trang 500 m, Le More Hotel cung cấp chỗ nghỉ với nhà hàng, chỗ đỗ xe riêng miễn phí, trung tâm thể dục và quán bar. ",https://cf.bstatic.com/xdata/images/hotel/square200/274117176.jpg?k=07bf1fe60e989500da05a78e6572d7ede302ef1f786ea032a85f6128f090ae34&o=,Le More Hotel,Nha Trang,"352,931",3,bcaleya7,100,89,368
5ff6d6e6b8175a3564138e1c,"Đặc trưng với phong cách thuộc địa, Sunrise Nha Trang Beach Hotel &amp; Spa có khu vực bãi biển riêng với ghế tắm nắng trên bờ biển Nha Trang. ",https://cf.bstatic.com/xdata/images/hotel/square200/239864350.jpg?k=883d55ecdcb0caa91b56c796dd884ad057c0a1b657175d277300bd971b898458&o=,Sunrise Nha Trang Beach Hotel &amp; Spa,Khánh Hòa ,"552,980",2,mbreensa8,100,67,369
5ff6d6e6b8175a3564138e1d,"Cách Bãi biển Nha Trang khoảng 1,9 km, The Trang Villa có tầm nhìn ra hồ, chỗ nghỉ, hồ bơi ngoài trời, phòng khách chung và vườn. Được xây vào năm 2019, chỗ nghỉ này còn có máy điều hòa và sân trong....",https://cf.bstatic.com/xdata/images/hotel/square200/236014977.jpg?k=606ce558ecd36e9cca7289fbbc3086d36328e49a8870264facb992b27c710c7e&o=,The Trang Luxury Villa Nha Trang,Nha Trang,"405,688",2,swanderscheka9,100,96,370
5ff6d6e6b8175a3564138e1e,"Nằm cách Bãi biển Nha Trang 200 m, Holi Panorama Nha Trang có chỗ nghỉ, nhà hàng, hồ bơi ngoài trời, trung tâm thể dục và quán bar. Chỗ nghỉ này cung cấp WiFi miễn phí. ",https://cf.bstatic.com/xdata/images/hotel/square200/235507147.jpg?k=3f7ed06f5d42b96bab0f82f12a386d555ffec901136a13c3d28080a1e18642fe&o=,Holi Panorama Nha Trang,Khánh Hòa ,"707,591",4,wbrudenellaa,100,74,371
5ff6d6e6b8175a3564138e1f,"Nằm trên Đường Bờ biển Trần Phú, The Costa Residence chào đón du khách với 2 hồ bơi ngoài trời, trong đó có 1 hồ bơi vô cực, trung tâm thể dục và các phòng nghỉ được bài trí sang trọng với cửa sổ lớn....",https://cf.bstatic.com/xdata/images/hotel/square200/278584293.jpg?k=9c05ce7b7ae9db495c1a91d9fa7d77674a0b52f3433c3a2823985f7c35fb5b8b&o=,The Costa Nha Trang Residences,Nha Trang,"564,854",4,jcamossoab,100,89,372
5ff6d6e6b8175a3564138e20,"Queen Ann Nha Trang Hotel cung cấp chỗ nghỉ tại thành phố Nha Trang, cách Trung tâm thuyền buồm Việt Nam 800 m. Khách sạn này có Wi-Fi miễn phí trong toàn khuôn viên và hồ bơi ngoài trời. ",https://cf.bstatic.com/xdata/images/hotel/square200/271089318.jpg?k=77e81c1ccc5b40a7ba4f74b241acf1dde29c93ff11dcf6a30fc0642cf3210e3f&o=,Queen Ann Nha Trang Hotel,Khánh Hòa ,"807,830",3,brigardeauac,100,76,373
5ff6d6e6b8175a3564138e21,"Tọa lạc tại thành phố Nha Trang, cách Bãi biển Nha Trang 100 m, Imperial Nha Trang có nhà hàng, chỗ đỗ xe riêng miễn phí, hồ bơi ngoài trời và trung tâm thể dục. ",https://cf.bstatic.com/xdata/images/hotel/square200/277879380.jpg?k=d19e9742e2e3cee05844579de49268e217ef2de65748c8e11c179feabec87331&o=,Imperial Nha Trang,Nha Trang,"777,440",1,nharcarsead,100,78,374
5ff6d6e6b8175a3564138e22,"Tọa lạc ở vị trí trung tâm trên Đường Trần Phú, Sheraton Nha Trang có 6 lựa chọn ăn uống, hồ bơi vô cực ngoài trời trên tầng 6 và trường dạy nấu ăn đầu tiên của Việt Nam. ",https://cf.bstatic.com/xdata/images/hotel/square200/253748228.jpg?k=faf02d98c69709606a3f345c3dc9e80909f39daf6ac7de48666123251fcf1351&o=,Sheraton Nha Trang,Khánh Hòa ,"772,806",4,cpoetzae,100,65,375
5ff6d6e6b8175a3564138e23,"Tọa lạc tại thành phố Nha Trang, cách Bãi đá Hòn Chồng 1,6 km, Muong Thanh Luxury Khanh Hoa cung cấp chỗ nghỉ với nhà hàng, chỗ đỗ xe riêng miễn phí, trung tâm thể dục và quán bar. ",https://cf.bstatic.com/xdata/images/hotel/square200/183188000.jpg?k=5841b14e45023845e16b4b029e0a9d0b2b5ddfeabf69edcb52de01e806648e9d&o=,Muong Thanh Luxury Khanh Hoa,Nha Trang,"525,200",1,atrowaf,100,53,376
